#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11105,POLLUNG,0,0,0
6728,SUMATERA UTARA,10646,NIAS SELATAN,83471,TANAH MASA,0,0,0
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11162,DOLOK SANGGUL,0,0,0
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11076,SIEMPAT RUBE,414,1486,1900
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11216,PAKKAT,0,0,0
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11058,PERGETTENG GETTENG SENGKUT,780,971,1751
6728,SUMATERA UTARA,11247,SAMOSIR,11357,SIMANINDO,479,10367,10846
6728,SUMATERA UTARA,11022,PAKPAK BHARAT,11069,TINADA,421,1386,1807
6728,SUMATERA UTARA,11247,SAMOSIR,11292,NAINGGOLAN,297,5292,5589
6728,SUMATERA UTARA,11247,SAMOSIR,11248,SIANJUR MULA MULA,215,4468,4683
6728,SUMATERA UTARA,11247,SAMOSIR,11279,ONAN RUNGGU,261,4752,5013
6728,SUMATERA UTARA,11247,SAMOSIR,11319,RONGGUR NIHUTA,267,3605,3872
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11553,SERBA JADI,4518,5707,10225
6728,SUMATERA UTARA,11247,SAMOSIR,11305,PALIPI,358,7874,8232
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11084,PARLILITAN,0,0,0
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11139,LINTONG NIHUTA,1419,13138,14557
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11604,TEBING SYAHBANDAR,10468,5890,16358
6728,SUMATERA UTARA,11247,SAMOSIR,11328,PANGURURAN,966,13704,14670
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11564,TEBING TINGGI,12524,9286,21810
6728,SUMATERA UTARA,11247,SAMOSIR,11260,HARIAN,363,3524,3887
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11127,PARANGINAN,0,0,0
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11119,BAKTIRAJA,208,3339,3547
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11531,KOTARIH,1591,2761,4352
6728,SUMATERA UTARA,11083,HUMBANG HASUNDUTAN,11237,TARABINTANG,0,0,0
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11579,PEGAJAHAN,5846,8612,14458
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11593,SEI BAMBAN,7063,13952,21015
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11457,BANDAR KHALIFAH,4193,7930,12123
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11463,DOLOK MERAWAN,5940,3684,9624
6728,SUMATERA UTARA,11635,BATU BARA,11636,MEDANG DERAS,10611,10600,21211
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11543,SILINDA,1158,3375,4533
6728,SUMATERA UTARA,11635,BATU BARA,11679,LIMA PULUH,18101,22403,40504
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11502,DOLOK MASIHUL,13599,12301,25900
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11481,SIPISPIS,7929,8827,16756
6728,SUMATERA UTARA,11635,BATU BARA,11734,SEI BALAI,6451,7252,13703
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11448,TANJUNG BERINGIN,7955,7942,15897
6728,SUMATERA UTARA,11635,BATU BARA,11665,AIR PUTIH,11257,12959,24216
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11375,PANTAI CERMIN,11276,9103,20379
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12464,PADANG BOLAK JULU,3887,1054,4941
6728,SUMATERA UTARA,12606,PADANG LAWAS,12607,SOSOPAN,3501,1262,4763
6728,SUMATERA UTARA,11635,BATU BARA,11651,SEI SUKA,13961,12921,26882
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12254,DOLOK,9196,2746,11942
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12488,PORTIBI,10348,1955,12303
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11388,PERBAUNGAN,28203,21630,49833
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11417,TELUK MENGKUDU,9692,9765,19457
6728,SUMATERA UTARA,11635,BATU BARA,11721,TANJUNG TIRAM,10275,13665,23940
6728,SUMATERA UTARA,12606,PADANG LAWAS,12851,SOSA,10863,3981,14844
6728,SUMATERA UTARA,11635,BATU BARA,11707,TALAWI,10748,13683,24431
6728,SUMATERA UTARA,12606,PADANG LAWAS,83407,AEK NABARA BARUMUN,4731,939,5670
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12341,HALONGONAN,10677,5694,16371
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12209,DOLOK SIGOMPULON,5245,2407,7652
6728,SUMATERA UTARA,11374,SERDANG BEDAGAI,11615,BINTANG BAYU,3783,2781,6564
6728,SUMATERA UTARA,12606,PADANG LAWAS,83472,SIHAPAS BARUMUN,2188,432,2620
6728,SUMATERA UTARA,12606,PADANG LAWAS,12736,LUBUK BARUMUN,6099,1660,7759
6728,SUMATERA UTARA,12606,PADANG LAWAS,12761,HUTA RAJA TINGGI,10019,8416,18435
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12527,BATANG ONANG,4184,1640,5824
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12386,PADANG BOLAK,24707,6380,31087
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12595,HULU SIHAPAS,1693,382,2075
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6741,KAMPUNG RAKYAT,12712,14141,26853
6728,SUMATERA UTARA,12208,PADANG LAWAS UTARA,12560,SIMANGAMBAT,12475,13490,25965
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6730,KOTAPINANG,14894,13122,28016
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6782,SILANGKITANG,6988,9008,15996
6728,SUMATERA UTARA,12606,PADANG LAWAS,12809,BARUMUN,15495,4218,19713
6728,SUMATERA UTARA,12606,PADANG LAWAS,83406,BARUMUN SELATAN,2990,710,3700
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6790,KUALUH HULU,11924,21298,33222
6728,SUMATERA UTARA,12606,PADANG LAWAS,12891,BATANG LUBU SUTAM,4142,1598,5740
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6772,SUNGAI KANAN,14780,7798,22578
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6804,KUALUH LEIDONG,5008,8122,13130
6728,SUMATERA UTARA,12606,PADANG LAWAS,12793,ULU BARUMUN,4212,1738,5950
6728,SUMATERA UTARA,12606,PADANG LAWAS,12708,HURISTAK,5480,2539,8019
6728,SUMATERA UTARA,12606,PADANG LAWAS,12630,BARUMUN TENGAH,7043,1296,8339
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6820,AEK KUO,5583,9640,15223
6728,SUMATERA UTARA,6888,NIAS UTARA,6942,ALASA TALUMUZOI,303,2070,2373
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6875,KUALUH SELATAN,11146,18706,29852
6728,SUMATERA UTARA,6888,NIAS UTARA,6964,TUGALA OYO,202,2890,3092
6728,SUMATERA UTARA,6729,LABUHANBATU SELATAN,6757,TORGAMBA,17524,29511,47035
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6829,MARBAU,11432,9894,21326
6728,SUMATERA UTARA,6888,NIAS UTARA,6923,SITOLU ORI,523,4696,5219
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6812,KUALUH HILIR,4649,9288,13937
6728,SUMATERA UTARA,6888,NIAS UTARA,7005,LAHEWA TIMUR,421,3031,3452
6728,SUMATERA UTARA,6888,NIAS UTARA,6983,LAHEWA,1884,6709,8593
6728,SUMATERA UTARA,6888,NIAS UTARA,6889,LOTU,508,4498,5006
6728,SUMATERA UTARA,11743,KOTA MEDAN,11851,MEDAN TEMBUNG,36652,26457,63109
6728,SUMATERA UTARA,6789,LABUHANBATU UTARA,6862,AEK NATAS,7817,7835,15652
6728,SUMATERA UTARA,11743,KOTA MEDAN,11859,MEDAN MAIMUN,12801,9913,22714
6728,SUMATERA UTARA,6888,NIAS UTARA,6973,AFULU,1024,3083,4107
6728,SUMATERA UTARA,7013,NIAS BARAT,7052,MANDREHE BARAT,243,2714,2957
6728,SUMATERA UTARA,7013,NIAS BARAT,7014,LAHOMI,616,4002,4618
6728,SUMATERA UTARA,6888,NIAS UTARA,6949,ALASA,964,5926,6890
6728,SUMATERA UTARA,11743,KOTA MEDAN,11889,MEDAN PETISAH,11954,22355,34309
6728,SUMATERA UTARA,6888,NIAS UTARA,6914,TUHEMBERUA,469,4122,4591
6728,SUMATERA UTARA,6888,NIAS UTARA,6930,NAMOHALU ESIWA,346,4987,5333
6728,SUMATERA UTARA,7013,NIAS BARAT,7026,SIROMBU,1121,3396,4517
6728,SUMATERA UTARA,11743,KOTA MEDAN,11744,MEDAN KOTA,16439,25773,42212
6728,SUMATERA UTARA,11743,KOTA MEDAN,11844,MEDAN LABUHAN,28948,22552,51500
6728,SUMATERA UTARA,11743,KOTA MEDAN,11897,MEDAN TIMUR,28108,28932,57040
6728,SUMATERA UTARA,11743,KOTA MEDAN,11757,MEDAN SUNGGAL,27470,24877,52347
6728,SUMATERA UTARA,6888,NIAS UTARA,6903,SAWO,639,3293,3932
6728,SUMATERA UTARA,7013,NIAS BARAT,7078,MANDREHE,700,8860,9560
6728,SUMATERA UTARA,7013,NIAS BARAT,7112,LOLOFITU MOI,1197,4315,5512
6728,SUMATERA UTARA,11743,KOTA MEDAN,11793,MEDAN TUNTUNGAN,12319,27223,39542
6728,SUMATERA UTARA,11743,KOTA MEDAN,11866,MEDAN POLONIA,11286,12557,23843
6728,SUMATERA UTARA,11743,KOTA MEDAN,11879,MEDAN PERJUANGAN,25497,24598,50095
6728,SUMATERA UTARA,11743,KOTA MEDAN,11779,MEDAN BARAT,19269,20754,40023
6728,SUMATERA UTARA,7013,NIAS BARAT,7099,MANDREHE UTARA,406,3086,3492
6728,SUMATERA UTARA,11743,KOTA MEDAN,11831,MEDAN JOHOR,33926,27539,61465
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11925,SIANTAR BARAT,10327,9058,19385
6728,SUMATERA UTARA,11743,KOTA MEDAN,11909,MEDAN SELAYANG,19764,25578,45342
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11934,SIANTAR UTARA,7902,15791,23693
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11957,SIANTAR MARTOBA,7585,12545,20130
6728,SUMATERA UTARA,11743,KOTA MEDAN,11810,MEDAN AMPLAS,33273,20574,53847
6728,SUMATERA UTARA,11743,KOTA MEDAN,11764,MEDAN HELVETIA,33517,35254,68771
6728,SUMATERA UTARA,11743,KOTA MEDAN,11838,MEDAN MARELAN,39648,20964,60612
6728,SUMATERA UTARA,11743,KOTA MEDAN,11872,MEDAN BARU,6607,12637,19244
6728,SUMATERA UTARA,11743,KOTA MEDAN,11772,MEDAN DENAI,38688,28462,67150
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11942,SIANTAR SELATAN,1181,8265,9446
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11949,SIANTAR MARIHAT,1689,8070,9759
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11971,SIANTAR MARIMBUN,1284,7142,8426
6728,SUMATERA UTARA,11743,KOTA MEDAN,11803,MEDAN BELAWAN,21862,17425,39287
6728,SUMATERA UTARA,11743,KOTA MEDAN,11818,MEDAN AREA,32862,22676,55538
6728,SUMATERA UTARA,11743,KOTA MEDAN,11786,MEDAN DELI,39353,29295,68648
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11965,SIANTAR SITALASARI,5997,7923,13920
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11995,SIBOLGA SAMBAS,4169,4129,8298
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11990,SIBOLGA SELATAN,5701,6600,12301
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12026,DATUK BANDAR,6436,6972,13408
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12032,DATUK BANDAR TIMUR,7560,4126,11686
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11985,SIBOLGA KOTA,3161,3866,7027
6728,SUMATERA UTARA,11978,KOTA SIBOLGA,11979,SIBOLGA UTARA,1651,7978,9629
6728,SUMATERA UTARA,11916,KOTA PEMATANGSIANTAR,11917,SIANTAR TIMUR,4159,14493,18652
6728,SUMATERA UTARA,12038,KOTA BINJAI,12049,BINJAI KOTA,8407,7482,15889
6728,SUMATERA UTARA,12038,KOTA BINJAI,12039,BINJAI UTARA,23149,11275,34424
6728,SUMATERA UTARA,12122,KOTA PADANG SIDIMPUAN,12123,PADANGSIDIMPUAN UTARA,24148,5833,29981
6728,SUMATERA UTARA,12122,KOTA PADANG SIDIMPUAN,12169,PADANGSIDIMPUAN HUTAIMBARU,6595,1554,8149
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12098,PADANG HILIR,9204,6888,16092
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12082,PADANG HULU,8165,6273,14438
6728,SUMATERA UTARA,12038,KOTA BINJAI,12057,BINJAI BARAT,12530,7522,20052
6728,SUMATERA UTARA,12038,KOTA BINJAI,12064,BINJAI TIMUR,17748,10030,27778
6728,SUMATERA UTARA,12038,KOTA BINJAI,12072,BINJAI SELATAN,16054,9154,25208
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12014,SEI TUALANG RASO,5044,3642,8686
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12008,TANJUNG BALAI UTARA,3523,3551,7074
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12001,TANJUNG BALAI SELATAN,3993,5131,9124
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12114,TEBING TINGGI KOTA,5861,7338,13199
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12106,BAJENIS,8963,7862,16825
6728,SUMATERA UTARA,12081,KOTA TEBING TINGGI,12090,RAMBUTAN,9399,7137,16536
12920,SUMATERA BARAT,12921,PESISIR SELATAN,83473,AIRPURA,3805,2483,6288
12920,SUMATERA BARAT,12921,PESISIR SELATAN,83474,RANAH AMPEK HULU TAPAN,4143,1864,6007
6728,SUMATERA UTARA,12000,KOTA TANJUNG BALAI,12020,TELUK NIBUNG,7963,5189,13152
6728,SUMATERA UTARA,12122,KOTA PADANG SIDIMPUAN,12153,PADANGSIDIMPUAN BATUNADUA,7548,2276,9824
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12922,PANCUNG SOAL,6917,3211,10128
6728,SUMATERA UTARA,12122,KOTA PADANG SIDIMPUAN,12180,PADANGSIDIMPUAN TENGGARA,9769,3925,13694
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12982,LINGGO SARI BAGANTI,13824,5574,19398
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12977,SUTERA,16484,4997,21481
6728,SUMATERA UTARA,12122,KOTA PADANG SIDIMPUAN,12140,PADANGSIDIMPUAN SELATAN,20957,8884,29841
12920,SUMATERA BARAT,12921,PESISIR SELATAN,13005,IV NAGARI BAYANG UTARA,3711,549,4260
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12996,BASA AMPEK BALAI TAPAN,3384,2180,5564
6728,SUMATERA UTARA,12122,KOTA PADANG SIDIMPUAN,12199,PADANGSIDIMPUAN ANGKOLA JULU,2830,951,3781
6728,SUMATERA UTARA,7132,KOTA GUNUNGSITOLI,7133,GUNUNGSITOLI,6030,20577,26607
12920,SUMATERA BARAT,13010,SOLOK,13011,PANTAI CERMIN,7142,1409,8551
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12964,KOTO XI TARUSAN,16477,5388,21865
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12990,LUNANG,4741,5076,9817
6728,SUMATERA UTARA,7132,KOTA GUNUNGSITOLI,7166,GUNUNGSITOLI SELATAN,535,6019,6554
6728,SUMATERA UTARA,7132,KOTA GUNUNGSITOLI,7182,GUNUNGSITOLI UTARA,1333,6073,7406
12920,SUMATERA BARAT,13010,SOLOK,13055,KUBUNG,23290,3836,27126
12920,SUMATERA BARAT,13010,SOLOK,13083,JUNJUNG SIRI,5220,738,5958
6728,SUMATERA UTARA,7132,KOTA GUNUNGSITOLI,7230,GUNUNGSITOLI BARAT,313,3331,3644
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12952,IV JURAI,17408,5299,22707
6728,SUMATERA UTARA,7132,KOTA GUNUNGSITOLI,7193,GUNUNGSITOLI IDANOI,1153,9868,11021
12920,SUMATERA BARAT,13010,SOLOK,13086,HILIRAN GUMANTI,6056,1149,7205
12920,SUMATERA BARAT,13010,SOLOK,13039,BUKIT SUNDI,9553,1730,11283
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12936,LENGAYANG,16625,7014,23639
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12931,RANAH PESISIR,9987,4188,14175
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12959,BAYANG,16018,3220,19238
12920,SUMATERA BARAT,12921,PESISIR SELATAN,12946,BATANG KAPAS,9918,3763,13681
12920,SUMATERA BARAT,13010,SOLOK,13096,DANAU KEMBAR,7174,746,7920
12920,SUMATERA BARAT,13010,SOLOK,13019,PAYUNG SEKAKI,3587,572,4159
12920,SUMATERA BARAT,13010,SOLOK,13064,X KOTO SINGKARAK,13797,2730,16527
12920,SUMATERA BARAT,13010,SOLOK,13090,TIGO LURAH,3878,910,4788
12920,SUMATERA BARAT,13099,SIJUNJUNG,13108,SIJUNJUNG,16417,4014,20431
12920,SUMATERA BARAT,13099,SIJUNJUNG,13149,SUMPUR KUDUS,7899,3756,11655
12920,SUMATERA BARAT,13099,SIJUNJUNG,13100,TANJUNG GADANG,8787,1879,10666
12920,SUMATERA BARAT,13099,SIJUNJUNG,13118,IV NAGARI,6079,924,7003
12920,SUMATERA BARAT,12921,PESISIR SELATAN,83475,SILAUT,3708,3568,7276
12920,SUMATERA BARAT,13010,SOLOK,13073,X KOTO DIATAS,7811,1579,9390
12920,SUMATERA BARAT,13099,SIJUNJUNG,13124,KAMANG BARU,14311,6826,21137
12920,SUMATERA BARAT,13010,SOLOK,13045,IX KOTO SEI LASI,4366,911,5277
12920,SUMATERA BARAT,13010,SOLOK,13023,LEMBANG JAYA,10038,1668,11706
12920,SUMATERA BARAT,13163,TANAH DATAR,13242,LINTAU BUO UTARA,8652,9698,18350
12920,SUMATERA BARAT,13163,TANAH DATAR,13229,SALIMPAUANG,8057,1692,9749
12920,SUMATERA BARAT,13010,SOLOK,13030,GUNUNG TALANG,19944,3412,23356
12920,SUMATERA BARAT,13010,SOLOK,13014,LEMBAH GUMANTI,19286,2441,21727
12920,SUMATERA BARAT,13163,TANAH DATAR,13200,LINTAU BUO,5338,3689,9027
12920,SUMATERA BARAT,13163,TANAH DATAR,13239,TANJUANG BARU,5799,948,6747
12920,SUMATERA BARAT,13163,TANAH DATAR,13222,PARIANGAN,7683,1711,9394
12920,SUMATERA BARAT,13163,TANAH DATAR,13195,TANJUNG EMAS,9512,2338,11850
12920,SUMATERA BARAT,13099,SIJUNJUNG,13136,LUBUAK TAROK,4601,2626,7227
12920,SUMATERA BARAT,13163,TANAH DATAR,13248,BATIPUAH SELATAN,5057,822,5879
12920,SUMATERA BARAT,13163,TANAH DATAR,13211,SUNGAI TARAB,11803,2642,14445
12920,SUMATERA BARAT,13163,TANAH DATAR,13164,X KOTO,14816,3437,18253
12920,SUMATERA BARAT,13099,SIJUNJUNG,13143,KOTO VII,11768,3037,14805
12920,SUMATERA BARAT,13163,TANAH DATAR,13205,SUNGAYANG,6180,2312,8492
12920,SUMATERA BARAT,13099,SIJUNJUNG,13158,KUPITAN,4641,1234,5875
12920,SUMATERA BARAT,13163,TANAH DATAR,13183,RAMBATAN,13817,2801,16618
12920,SUMATERA BARAT,13163,TANAH DATAR,13174,BATIPUH,10613,2865,13478
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13285,IV KOTO AUR MALINTANG,6398,1674,8072
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13297,BATANG GASAN,4503,811,5314
12920,SUMATERA BARAT,13163,TANAH DATAR,13189,LIMA KAUM,15118,3139,18257
12920,SUMATERA BARAT,13163,TANAH DATAR,13236,PADANG GANTING,4988,2093,7081
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13304,2 X 11 ENAM LINGKUNG,5922,2390,8312
12920,SUMATERA BARAT,13317,AGAM,13318,TANJUNG MUTIARA,0,0,0
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13276,V KOTO KAMPUNG DALAM,8863,1924,10787
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13254,LUBUK ALUNG,14807,3443,18250
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13311,ENAM LINGKUNG,7414,1835,9249
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13279,SUNGAI GARINGGING,8524,3051,11575
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13300,V KOTO TIMUR,5615,1130,6745
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13282,SUNGAI LIMAU,10420,2269,12689
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13290,SINTUAK TOBOH GADANG,6880,1660,8540
12920,SUMATERA BARAT,13317,AGAM,13361,IV ANGKAT CANDUNG,15606,3746,19352
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13293,PADANG SAGO,3017,1001,4018
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13308,PATAMUAN,5676,1688,7364
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13266,2 X 11 KAYU TANAM,8807,2678,11485
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13271,VII KOTO SUNGAI SARIK,11635,4194,15829
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13287,ULAKAN TAPAKIH,6696,1771,8467
12920,SUMATERA BARAT,13317,AGAM,13380,PALUPUH,5158,1242,6400
12920,SUMATERA BARAT,13317,AGAM,13385,PELEMBAYAN,11355,2205,13560
12920,SUMATERA BARAT,13317,AGAM,13398,AMPEK NAGARI,8612,2306,10918
12920,SUMATERA BARAT,13317,AGAM,13328,TANJUNG RAYA,13017,2843,15860
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13260,NAN SABARIS,10825,2050,12875
12920,SUMATERA BARAT,13317,AGAM,13392,SUNGAI PUA,9093,1753,10846
12920,SUMATERA BARAT,13317,AGAM,13353,BANUHAMPU,14317,2522,16839
12920,SUMATERA BARAT,13253,PADANG PARIAMAN,13256,BATANG ANAI,14936,3786,18722
12920,SUMATERA BARAT,13317,AGAM,13407,KAMANG MAGEK,9425,1691,11116
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13417,SULIKI,5588,1711,7299
12920,SUMATERA BARAT,13317,AGAM,13403,CANDUNG,8670,1787,10457
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13474,LAREH SAGO HALABAN,14331,4617,18948
12920,SUMATERA BARAT,13317,AGAM,13376,TILATANG KAMANG,14173,2953,17126
12920,SUMATERA BARAT,13317,AGAM,13345,IV KOTO,9894,1639,11533
12920,SUMATERA BARAT,13317,AGAM,13369,BASO,12864,2871,15735
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13424,GUGUAK,13440,4045,17485
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13495,BUKIK BARISAN,9332,1789,11121
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13438,LUAK,11062,2388,13450
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13483,SITUJUAH LIMO NAGARI,8640,2074,10714
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13470,GUNUANG OMEH,4834,1426,6260
12920,SUMATERA BARAT,13317,AGAM,13322,LUBUK BASUNG,23529,6334,29863
12920,SUMATERA BARAT,13317,AGAM,13338,MATUR,7477,1340,8817
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13489,MUNGKA,9650,2084,11734
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13489,MUNGKA,9650,2084,11734
12920,SUMATERA BARAT,13509,PASAMAN,13531,TIGO NAGARI,7644,1702,9346
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13489,MUNGKA,9650,2084,11734
12920,SUMATERA BARAT,13509,PASAMAN,13531,TIGO NAGARI,7644,1702,9346
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13462,KAPUR IX,8460,2862,11322
12920,SUMATERA BARAT,13509,PASAMAN,13544,PADANG GELUGUR,10148,2766,12914
12920,SUMATERA BARAT,13509,PASAMAN,13538,MAPAT TUNGGUL SELATAN,3120,1120,4240
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13443,HARAU,17964,4949,22913
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13430,PAYAKUMBUH,12815,2761,15576
12920,SUMATERA BARAT,13509,PASAMAN,13510,BONJOL,8207,1880,10087
12920,SUMATERA BARAT,13317,AGAM,13411,MALALAK,3628,613,4241
12920,SUMATERA BARAT,13509,PASAMAN,13515,LUBUK SIKAPING,19038,3231,22269
12920,SUMATERA BARAT,13509,PASAMAN,13550,RAO SELATAN,8978,2319,11297
12920,SUMATERA BARAT,13509,PASAMAN,13524,MAPAT TUNGGUL,2915,1845,4760
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13555,PAGAI UTARA,0,0,0
12920,SUMATERA BARAT,13509,PASAMAN,13522,PANTI,9871,3635,13506
12920,SUMATERA BARAT,13509,PASAMAN,13528,DUO KOTO,7767,3060,10827
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13599,SIKAKAP,0,0,0
12920,SUMATERA BARAT,13509,PASAMAN,13535,RAO,7961,3385,11346
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13501,AKABILURU,10465,1721,12186
12920,SUMATERA BARAT,13416,LIMA PULUH KOTA,13455,PANGKALAN KOTO BARU,10502,2272,12774
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13567,SIBERUT SELATAN,0,0,0
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13584,SIBERUT BARAT DAYA,0,0,0
12920,SUMATERA BARAT,13509,PASAMAN,13541,SIMPANG ALAHAN MATI,3971,661,4632
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13580,SIBERUT BARAT,0,0,0
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13592,SIPORA UTARA,0,0,0
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13588,SIBERUT TENGAH,0,0,0
12920,SUMATERA BARAT,13509,PASAMAN,13546,RAO UTARA,4623,1040,5663
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13559,SIPORA SELATAN,0,0,0
12920,SUMATERA BARAT,13608,DHARMASRAYA,13609,KOTO BARU,11072,4531,15603
12920,SUMATERA BARAT,13608,DHARMASRAYA,83413,TIUMANG,3588,3345,6933
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13573,SIBERUT UTARA,0,0,0
